date, pm25, pm10, o3, no2, so2, co
2022/8/28, 62, 35, 74, 5, 1, 4
2022/8/29, 69, 23, 54, 2, 1, 3
2022/8/30, 58, 23, 44, 4, 1, 3
2022/8/31, 53, 33, 51, 3, 1, 4
2022/9/1, 55, 36, 57, 6, 1, 4
2022/9/2, 50, 24, 38, 3, , 3
2022/9/3, 49, 19, 39, 5, , 2
2022/9/4, 46, 26, 46, 5, 1, 3
2022/9/5, 44, 39, 48, 5, 2, 3
2022/9/6, 66, 42, 39, 5, 1, 3
2022/9/7, 61, 39, 58, 8, 1, 3
2022/9/8, 57, 55, 64, 4, 1, 4
2022/9/9, 96, 45, 62, 4, 1, 3
2022/9/10, 90, 38, 59, 3, 1, 2
2022/9/11, 77, 50, 77, 7, 2, 3
2022/9/12, 87, 45, 76, 7, 2, 3
2022/9/13, 92, 48, 59, 10, 2, 4
2022/9/14, 104, 21, 48, 5, 1, 2
2022/9/15, 55, 35, 45, 3, 2, 3
2022/9/16, 75, 25, 44, 4, 1, 2
2022/9/17, 61, 41, 51, 5, 2, 4
2022/9/18, 77, 48, 57, 5, 1, 4
2022/9/19, 103, 41, 68, 4, 1, 3
2022/9/20, 79, 45, 62, 4, 1, 2
2022/9/21, 56, 34, 40, 3, 1, 2
2022/9/22, 60, 49, 45, 5, 1, 3
2022/9/23, 69, 54, 53, 5, 1, 3
2022/9/24, 62, 44, 47, 4, 1, 2
2022/9/25, 62, 38, 35, 5, 1, 2
2022/9/26, 63, 24, 39, 3, 1, 2
2022/9/27, 54, 26, 38, 3, , 2
2022/9/28, 51, 31, 31, 4, 1, 2
2022/9/29, 59, 28, 36, 4, 1, 2
2022/9/30, 59, 34, 42, 7, 2, 2
2022/4/1, 60, 26, 31, 5, 1, 2
2022/4/2, 51, 37, 48, 7, 3, 2
2022/4/3, 63, 36, 52, 5, 1, 3
2022/4/4, 55, 39, 46, 9, 2, 3
2022/4/5, 71, 38, 37, 10, 2, 3
2022/4/6, 77, 33, 58, 5, 2, 2
2022/4/7, 60, 49, 31, 5, 1, 3
2022/4/8, 64, 46, 48, 6, 1, 3
2022/4/9, 69, 50, 45, 10, 2, 4
2022/4/10, 96, 50, 51, 10, 2, 4
2022/4/11, 107, 46, 44, 15, 3, 4
2022/4/12, 126, 24, 50, 16, 11, 13
2022/4/13, 75, 29, 40, 8, 1, 4
2022/4/14, 58, 28, 41, 3, 1, 3
2022/4/15, 50, 46, 54, 5, 1, 4
2022/4/16, 63, 46, 52, 7, 2, 4
2022/4/17, 81, 58, 28, 16, 2, 6
2022/4/18, 123, 43, 32, 11, 2, 6
2022/4/19, 104, 56, 52, 12, 2, 6
2022/4/20, 118, 53, 50, 11, 2, 6
2022/4/21, 123, 33, 38, 16, 2, 5
2022/4/22, 81, 21, 17, 12, 1, 3
2022/4/23, 47, 29, 22, 13, 2, 3
2022/4/24, 64, 17, 13, 9, 2, 3
2022/4/25, 45, 17, 19, 6, 2, 2
2022/4/26, 48, 29, 32, 10, 2, 3
2022/4/27, 65, 34, 42, 10, 1, 3
2022/4/28, 72, 29, 38, 10, 2, 3
2022/4/29, 61, 34, 49, 10, 2, 4
2022/4/30, 54, 32, 37, 11, 1, 4
2022/5/1, 66, 32, 36, 11, 1, 5
2022/5/2, 82, 26, 58, 12, 2, 3
2022/5/3, 59, 36, 63, 11, 1, 3
2022/5/4, 58, 42, 62, 12, 2, 3
2022/5/5, 72, 33, 56, 11, 3, 3
2022/5/6, 59, 37, 51, 14, 3, 3
2022/5/7, 66, 34, 29, 16, 2, 3
2022/5/8, 67, 30, 26, 15, 1, 3
2022/5/9, 68, 31, 28, 12, 2, 4
2022/5/10, 76, 18, 30, 10, 1, 3
2022/5/11, 53, 13, 26, 10, 1, 2
2022/5/12, 33, 5, 25, 7, 1, 3
2022/5/13, 20, 9, 39, 8, 1, 4
2022/5/14, 25, 6, 39, 9, 1, 4
2022/5/15, 31, 6, 38, 9, 1, 3
2022/5/16, 21, 24, 61, 11, 2, 3
2022/5/17, 58, 39, 72, 13, 2, 4
2022/5/18, 67, 44, 45, 12, 2, 4
2022/5/19, 72, 44, 53, 12, 2, 4
2022/5/20, 77, 44, 28, 14, 2, 4
2022/5/21, 69, 30, 36, 11, 2, 4
2022/5/22, 55, 30, 44, 11, 2, 5
2022/5/23, 59, 28, 29, 13, 1, 6
2022/5/24, 60, 16, 30, 11, 1, 5
2022/5/25, 41, 16, 43, 8, 4, 8
2022/5/26, 45, 21, 36, 10, 1, 5
2022/5/27, 58, 21, 32, 9, 2, 6
2022/5/28, 59, 8, 14, 6, 1, 3
2022/5/29, 19, 12, 15, 8, 1, 4
2022/5/30, 18, 16, 15, 9, 2, 4
2022/5/31, 23, 16, 19, 8, 1, 4
2022/6/1, 24, 19, 22, 7, 2, 5
2022/6/2, 29, 15, 20, 7, 1, 4
2022/6/3, 38, 20, 20, 6, 1, 4
2022/6/4, 27, 25, 22, 6, 1, 3
2022/6/5, 44, 26, 29, 7, 1, 5
2022/6/6, 48, 21, 37, 11, 1, 6
2022/6/7, 46, 12, 39, 10, 1, 5
2022/6/8, 33, 20, 30, 12, 1, 6
2022/6/9, 46, 12, 18, 9, 1, 5
2022/6/10, 55, 10, 29, 8, 1, 4
2022/6/11, 30, 28, 28, 11, 1, 6
2022/6/12, 51, 19, 16, 8, 1, 5
2022/6/13, 39, 19, 12, 10, 1, 5
2022/6/14, 49, 19, 17, 13, 1, 5
2022/6/15, 40, 16, 16, 12, 1, 5
2022/6/16, 33, 15, 39, 9, 5, 8
2022/6/17, 42, 11, 15, 7, 1, 14
2022/6/18, 27, 19, 12, 7, 1, 3
2022/6/19, 44, 13, 17, 4, 1, 4
2022/6/20, 34, 14, 15, 1, 1, 4
2022/6/21, 28, 15, 15, 1, 2, 4
2022/6/22, 23, 17, 25, 1, 2, 4
2022/6/23, 35, 15, 25, 2, 3, 4
2022/6/24, 33, 11, 18, 2, 2, 4
2022/6/25, 27, 12, 19, 1, 1, 4
2022/6/26, 24, 10, 22, 1, 2, 4
2022/6/27, 21, 13, 12, 1, 1, 4
2022/6/28, 14, 16, 14, 1, 1, 4
2022/6/29, 19, 24, 40, 2, 1, 4
2022/6/30, 36, 24, 26, 2, 1, 4
2022/1/3, 109, 38, 37, 12, 1, 5
2022/1/4, 91, 33, 25, 15, 1, 4
2022/1/5, 85, 45, 23, 14, 1, 5
2022/1/6, 90, 27, 31, 8, 1, 4
2022/1/7, 51, 31, 33, 8, 1, 4
2022/1/8, 65, 31, 38, 10, 1, 4
2022/1/9, 91, 41, 39, 10, 2, 6
2022/1/10, 111, 36, 29, 11, 1, 7
2022/1/11, 83, 48, 33, 7, 1, 5
2022/1/12, 121, 53, 40, 12, 2, 4
2022/1/13, 135, 59, 40, 8, 2, 5
2022/1/14, 150, 56, 37, 13, 3, 5
2022/1/15, 135, 49, 32, 13, 1, 5
2022/1/16, 116, 27, 26, 9, 1, 5
2022/1/17, 57, 14, 26, 7, 1, 3
2022/1/18, 35, 26, 34, 6, 1, 4
2022/1/19, 59, 33, 32, 5, , 4
2022/1/20, 63, 13, 29, 7, , 5
2022/1/21, 47, 8, 17, 12, , 6
2022/1/22, 35, 23, 23, 16, 1, 6
2022/1/23, 68, 20, 25, 8, 1, 1
2022/1/24, 51, 23, 37, 6, 1, 2
2022/1/25, 63, 25, 35, 6, 1, 2
2022/1/26, 70, 25, 42, 5, 1, 2
2022/1/27, 70, 14, 33, 3, 1, 1
2022/1/28, 39, 14, 32, 2, 1, 1
2022/1/29, 41, 14, 25, 2, 1, 1
2022/1/30, 41, 18, 26, , 1, 2
2022/1/31, 52, 26, 32, 1, 1, 1
2022/2/1, 68, 5, 32, 1, , 2
2022/2/2, 32, 7, 28, 1, , 2
2022/2/3, 25, 6, 22, 1, 1, 2
2022/2/4, 32, 17, 33, 1, 1, 2
2022/2/5, 57, 33, 37, 2, 1, 
2022/2/6, 86, 17, 28, 8, 1, 4
2022/2/7, 56, 15, 30, 3, 1, 4
2022/2/8, 49, 11, 33, 3, 1, 3
2022/2/9, 44, 27, 28, 6, 1, 4
2022/2/10, 81, 13, 34, 5, 1, 5
2022/2/11, 47, 31, 37, 8, 1, 6
2022/2/12, 74, 21, 27, 10, 1, 6
2022/2/13, 62, 16, 33, 5, 1, 6
2022/2/14, 46, 28, 43, 4, 1, 5
2022/2/15, 62, 45, 42, 5, 1, 5
2022/2/16, 94, 19, 31, 4, 1, 5
2022/2/17, 42, 9, 26, 4, 1, 3
2022/2/18, 28, 14, 19, 7, 1, 3
2022/2/19, 46, 13, 29, 3, , 2
2022/2/20, 41, 13, 27, 5, , 2
2022/2/21, 34, 3, 29, 3, , 2
2022/2/22, 20, 7, 30, 3, , 2
2022/2/23, 23, 23, 39, 4, 1, 2
2022/2/24, 55, 20, 35, 6, 1, 1
2022/2/25, 49, 32, 38, 12, 1, 3
2022/2/26, 79, 40, 51, 10, 1, 3
2022/2/27, 91, 48, 63, 10, 1, 4
2022/2/28, 100, 44, 30, 18, 3, 4
2022/3/1, 96, 63, 49, 10, 1, 5
2022/3/2, 137, 56, 69, 9, 1, 6
2022/3/3, 117, 58, 47, 13, 2, 6
2022/3/4, 113, 47, 35, 15, 1, 6
2022/3/5, 107, 56, 45, 8, 1, 3
2022/3/6, 69, 46, 25, 9, 1, 4
2022/3/7, 56, 26, 36, 9, 1, 3
2022/3/8, 58, 37, 40, 10, 1, 1
2022/3/9, 53, 53, 38, 16, 2, 2
2022/3/10, 90, 55, 54, 16, 3, 3
2022/3/11, 123, 55, 60, 16, 3, 3
2022/3/12, 122, 42, 40, 14, 2, 3
2022/3/13, 108, 35, 24, 16, 2, 3
2022/3/14, 75, 45, 42, 11, 2, 3
2022/3/15, 91, 54, 41, 16, 2, 4
2022/3/16, 116, 41, 25, 13, 2, 3
2022/3/17, 103, 43, 44, 13, 2, 4
2022/3/18, 98, 31, 48, 7, 1, 3
2022/3/19, 65, 39, 46, 7, 2, 4
2022/3/20, 80, 33, 28, 7, 1, 4
2022/3/21, 92, 22, 28, 7, 1, 3
2022/3/22, 55, 14, 28, 6, 1, 4
2022/3/23, 52, 28, 34, 7, 1, 4
2022/3/24, 85, 31, 15, 17, 1, 6
2022/3/25, 105, 35, 24, 12, 1, 4
2022/3/26, 112, 27, 41, 5, 1, 5
2022/3/27, 65, 17, 29, 6, 1, 3
2022/3/28, 46, 12, 43, 5, 1, 3
2022/3/29, 41, 37, 37, 14, 1, 4
2022/3/30, 100, 34, 43, 9, 1, 3
2022/3/31, 86, 36, 42, 5, 1, 3
2021/10/1, 69, 21, 44, 3, 1, 1
2021/10/2, 62, 28, 46, 5, 1, 1
2021/10/3, 51, 35, 35, 5, , 1
2021/10/4, 55, 40, 35, 6, 3, 1
2021/10/5, 50, 32, 30, 5, 1, 1
2021/10/6, 53, 21, 27, 4, 1, 1
2021/10/7, 48, 23, 25, 5, , 1
2021/10/8, 36, 38, 27, 4, , 1
2021/10/9, 48, 24, 29, 5, , 1
2021/10/10, 33, 34, 23, 4, , 
2021/10/11, 33, 28, 19, 3, , 1
2021/10/12, 33, 23, 28, 4, , 2
2021/10/13, 48, 20, 24, 5, , 2
2021/10/14, 38, 29, 32, 4, 1, 2
2021/10/15, 31, 26, 32, 4, , 2
2021/10/16, 41, 32, 38, 3, , 2
2021/10/17, 30, 31, 43, 4, 1, 3
2021/10/18, 48, 32, 55, 6, 1, 3
2021/10/19, 66, 37, 62, 5, 1, 4
2021/10/20, 86, 30, 23, 11, 1, 5
2021/10/21, 75, 8, 25, 7, , 3
2021/10/22, 15, 25, 33, 6, , 3
2021/10/23, 59, 19, 35, 7, 1, 3
2021/10/24, 45, 26, 43, 6, 1, 2
2021/10/25, 50, 27, 45, 5, , 3
2021/10/26, 52, 35, 48, 7, 1, 3
2021/10/27, 62, 45, 57, 6, 1, 4
2021/10/28, 80, 49, 59, 7, 2, 4
2021/10/29, 88, 40, 48, 8, 1, 5
2021/10/30, 82, 54, 76, 7, 1, 5
2021/10/31, 112, 36, 38, 7, 1, 4
2021/11/1, 82, 36, 36, 8, 1, 5
2021/11/2, 68, 50, 36, 9, 1, 4
2021/11/3, 96, 42, 47, 7, 1, 3
2021/11/4, 76, 39, 54, 12, 2, 6
2021/11/5, 98, 35, 40, 11, 2, 5
2021/11/6, 89, 23, 46, 5, , 4
2021/11/7, 43, 20, 21, 9, , 4
2021/11/8, 26, 36, 36, 7, 1, 3
2021/11/9, 53, 40, 39, 11, 2, 3
2021/11/10, 64, 44, 49, 13, 2, 3
2021/11/11, 74, 42, 54, 7, 1, 3
2021/11/12, 75, 38, 43, 8, 1, 4
2021/11/13, 83, 36, 43, 9, 2, 4
2021/11/14, 73, 43, 39, 10, 1, 4
2021/11/15, 79, 45, 33, 12, 1, 5
2021/11/16, 88, 25, 29, 11, , 5
2021/11/17, 60, 42, 24, 16, 3, 7
2021/11/18, 79, 34, 33, 13, 1, 6
2021/11/19, 69, 38, 39, 8, 1, 5
2021/11/20, 63, 42, 44, 10, 1, 5
2021/11/21, 72, 26, 29, 9, , 6
2021/11/22, 53, 38, 22, 9, 1, 7
2021/11/23, 71, 47, 41, 9, 1, 5
2021/11/24, 77, 46, 43, 13, 1, 5
2021/11/25, 90, 46, 37, 11, 1, 3
2021/11/26, 73, 48, 42, 6, 1, 3
2021/11/27, 72, 23, 31, 7, , 4
2021/11/28, 49, 20, 28, 8, , 4
2021/11/29, 50, 41, 30, 14, 1, 5
2021/11/30, 72, 47, 38, 6, 1, 4
2021/12/1, 75, 49, 40, 9, 1, 4
2021/12/2, 77, 52, 38, 15, 2, 3
2021/12/3, 93, 49, 47, 6, 2, 3
2021/12/4, 77, 31, 31, 9, 1, 3
2021/12/5, 60, 40, 29, 14, 3, 4
2021/12/6, 75, 40, 44, 7, 2, 3
2021/12/7, 66, 36, 42, 5, 1, 4
2021/12/8, 66, 40, 32, 11, 1, 5
2021/12/9, 70, 38, 34, 9, 2, 4
2021/12/10, 68, 38, 44, 7, 2, 5
2021/12/11, 81, 57, 43, 13, 2, 6
2021/12/12, 114, 43, 33, 7, 2, 7
2021/12/13, 90, 30, 36, 6, 1, 6
2021/12/14, 65, 40, 39, 12, 2, 6
2021/12/15, 75, 48, 33, 16, 2, 8
2021/12/16, 96, 54, 33, 9, 2, 9
2021/12/17, 82, 63, 37, 7, 2, 7
2021/12/18, 107, 53, 36, 9, 2, 4
2021/12/19, 91, 30, 27, 16, 1, 4
2021/12/20, 66, 15, 12, 18, , 6
2021/12/21, 57, 33, 26, 12, 1, 6
2021/12/22, 69, 32, 24, 14, 2, 6
2021/12/23, 66, 58, 2, 32, 3, 10
2021/12/24, 132, 45, 28, 7, 1, 7
2021/12/25, 84, 32, 17, 10, 2, 6
2021/12/26, 79, 41, 23, 11, 2, 4
2021/12/27, 100, 29, 25, 12, 2, 4
2021/12/28, 85, 47, 30, 17, 2, 6
2021/12/29, 130, 38, 32, 9, 2, 5
2021/12/30, 98, 50, 36, 10, 2, 5
2021/12/31, 123, 33, 37, 9, 1, 4
2022/1/1, 82, 45, 34, 14, 2, 5
2022/1/2, 106, 44, 42, 11, 2, 6
2021/7/1, 49, 24, 24, 4, 1, 2
2021/7/2, 51, 23, 26, 5, 1, 2
2021/7/3, 51, 16, 17, 5, 1, 2
2021/7/4, 36, 19, 27, 7, 1, 2
2021/7/5, 34, 26, 36, 6, 2, 3
2021/7/6, 60, 13, 21, 5, 1, 3
2021/7/7, 32, 14, 24, 4, 1, 3
2021/7/8, 27, 17, 25, 6, 2, 3
2021/7/9, 34, 14, 22, 5, 1, 3
2021/7/10, 33, 13, 17, 4, 1, 2
2021/7/11, 26, 13, 16, 4, 1, 3
2021/7/12, 20, 11, 14, 5, 1, 4
2021/7/13, 28, 12, 12, 7, 2, 4
2021/7/14, 24, 16, 29, 7, 1, 4
2021/7/15, 35, 24, 33, 6, 1, 3
2021/7/16, 43, 20, 31, 5, 1, 3
2021/7/17, 38, 25, 35, 5, 1, 3
2021/7/18, 43, 24, 38, 6, 2, 3
2021/7/19, 45, 18, 22, 6, 1, 4
2021/7/20, 37, 31, 27, 8, 1, 4
2021/7/21, 51, 36, 37, 9, 2, 4
2021/7/22, 57, 21, 36, 8, 1, 3
2021/7/23, 52, 22, 32, 10, 3, 4
2021/7/24, 50, 33, 46, 9, 3, 4
2021/7/25, 67, 32, 44, 7, 2, 4
2021/7/26, 70, 44, 56, 7, 3, 5
2021/7/27, 96, 49, 67, 8, 2, 6
2021/7/28, 116, 37, 39, 8, 2, 6
2021/7/29, 81, 21, 38, 9, 2, 6
2021/7/30, 53, 21, 29, 8, 3, 5
2021/7/31, 52, 32, 49, 9, 2, 5
2021/8/1, 63, 25, 50, 9, 1, 6
2021/8/2, 63, 22, 47, 9, 2, 6
2021/8/3, 55, 15, 29, 4, 1, 4
2021/8/4, 43, 14, 33, 3, , 3
2021/8/5, 28, 10, 25, 6, , 5
2021/8/6, 32, 19, 43, 7, 2, 4
2021/8/7, 44, 30, 43, 7, 2, 6
2021/8/8, 81, 26, 26, 6, 1, 5
2021/8/9, 61, , , , , 
2021/8/20, 48, 18, 27, 7, 1, 2
2021/8/21, 48, 17, 26, 6, 1, 2
2021/8/22, 45, 15, 25, 5, 1, 2
2021/8/23, 35, 13, 16, 6, 2, 2
2021/8/24, 31, 16, 16, 7, 1, 3
2021/8/25, 40, 18, 15, 7, 2, 4
2021/8/26, 55, 26, 26, 8, 2, 4
2021/8/27, 72, 32, 39, 9, 3, 4
2021/8/28, 70, 23, 33, 5, 1, 3
2021/8/29, 44, 23, 28, 6, 1, 3
2021/8/30, 33, 21, 38, 6, 1, 3
2021/8/31, 37, 26, 37, 6, 1, 3
2021/9/1, 61, 16, 30, 6, 1, 3
2021/9/2, 41, 17, 26, 8, 1, 3
2021/9/3, 39, 13, 24, 7, 1, 3
2021/9/4, 29, 25, 47, 7, 1, 4
2021/9/5, 44, 17, 27, 7, 1, 3
2021/9/6, 36, 21, 32, 10, 2, 4
2021/9/7, 47, 23, 45, 7, 1, 4
2021/9/8, 49, 23, 34, 9, 1, 4
2021/9/9, 47, 23, 34, 7, 1, 4
2021/9/10, 37, 21, 20, 6, , 3
2021/9/11, 25, 13, 28, 5, 1, 4
2021/9/12, 28, 25, 47, 8, 1, 5
2021/9/13, 61, 35, 70, 11, 2, 6
2021/9/14, 81, 31, 53, 6, 1, 3
2021/9/15, 73, 21, 58, 5, 1, 1
2021/9/16, 58, 27, 44, 5, 1, 1
2021/9/17, 74, 26, 42, 5, 1, 2
2021/9/18, 66, 26, 47, 4, 1, 2
2021/9/19, 61, 19, 26, 6, 2, 2
2021/9/20, 51, 19, 31, 6, 1, 1
2021/9/21, 50, 18, 29, 10, 3, 2
2021/9/22, 44, 21, 34, 8, 1, 1
2021/9/23, 49, 21, 38, 5, 1, 1
2021/9/24, 35, 34, 44, 4, 1, 2
2021/9/25, 49, 35, 51, 4, 1, 2
2021/9/26, 65, 32, 37, 6, 1, 2
2021/9/27, 65, 33, 39, 7, 1, 2
2021/9/28, 72, 39, 64, 6, 1, 3
2021/9/29, 87, 37, 60, 7, 2, 2
2021/9/30, 93, 22, 45, 5, 1, 1
2021/4/1, 55, 21, 38, 10, , 3
2021/4/2, 101, 26, 39, 9, 1, 4
2021/4/3, 95, 36, 53, 5, , 6
2021/4/4, 124, 35, 72, 3, 1, 4
2021/4/5, 81, 40, 79, 6, 2, 3
2021/4/6, 71, 39, 68, 5, 2, 2
2021/4/7, 66, 39, 53, 9, 2, 3
2021/4/8, 73, 40, 68, 6, 2, 3
2021/4/9, 84, 38, 63, 6, 2, 3
2021/4/10, 66, 42, 54, 12, 2, 4
2021/4/11, 95, 18, 40, 8, 2, 4
2021/4/12, 102, 29, 35, 10, 2, 6
2021/4/13, 75, 33, 49, 6, 1, 5
2021/4/14, 82, 21, 44, 7, 2, 4
2021/4/15, 72, 28, 51, 8, 1, 5
2021/4/16, 104, 30, 65, 7, 1, 5
2021/4/17, 78, 78, 66, 5, 1, 4
2021/4/18, 121, 58, 51, 5, 2, 3
2021/4/19, 71, 43, 49, 5, 1, 4
2021/4/20, 63, 45, 45, 4, 1, 4
2021/4/21, 66, 38, 51, 9, 1, 4
2021/4/22, 71, 28, 49, 6, 1, 3
2021/4/23, 76, 33, 55, 5, 1, 3
2021/4/24, 81, 19, 29, 7, 1, 2
2021/4/25, 47, 32, 42, 4, 1, 2
2021/4/26, 56, 36, 34, 11, 1, 3
2021/4/27, 78, 20, 27, 10, , 4
2021/4/28, 56, 7, 54, 5, , 6
2021/4/29, 50, 23, 51, 15, 3, 8
2021/4/30, 90, 40, 59, 14, 3, 7
2021/5/1, 96, 39, 65, 5, 1, 6
2021/5/2, 96, 42, 36, 10, 1, 5
2021/5/3, 77, 33, 26, 13, , 7
2021/5/4, 89, 42, 47, 7, 1, 6
2021/5/5, 69, 49, 61, 4, 1, 4
2021/5/6, 65, 39, 49, 10, 3, 6
2021/5/7, 83, 29, 33, 9, 2, 6
2021/5/8, 66, 22, 19, 9, 1, 5
2021/5/9, 59, 25, 24, 10, 2, 6
2021/5/10, 59, 15, 23, 4, 1, 5
2021/5/11, 37, 22, 22, 4, 1, 5
2021/5/12, 55, 23, 20, 6, 1, 5
2021/5/13, 57, 17, 20, 4, 1, 4
2021/5/14, 48, 18, 21, 3, , 2
2021/5/15, 31, 20, 25, 3, 1, 3
2021/5/16, 41, 29, 35, 5, 1, 2
2021/5/17, 66, 24, 20, 10, 1, 3
2021/5/18, 57, 16, 17, 7, 1, 3
2021/5/19, 39, 14, 18, 5, 1, 3
2021/5/20, 51, 26, 25, 3, 1, 3
2021/5/21, 65, 24, 23, 5, 1, 4
2021/5/22, 58, 26, 37, 4, 1, 4
2021/5/23, 49, 17, 30, 5, 1, 5
2021/5/24, 35, 26, 66, 4, 1, 6
2021/5/25, 43, 18, 46, 3, 1, 6
2021/5/26, 54, 23, 37, 5, 1, 5
2021/5/27, 54, 33, 49, 8, 2, 4
2021/5/28, 58, 26, 36, 7, 2, 2
2021/5/29, 56, 20, 31, 7, 1, 4
2021/5/30, 65, 13, 33, 7, 1, 3
2021/5/31, 36, 29, 48, 5, 1, 3
2021/6/1, 75, 18, 25, 8, 1, 2
2021/6/2, 45, 21, 20, 7, 2, 2
2021/6/3, 48, 18, 35, 4, 1, 2
2021/6/4, 41, 23, 42, 4, 1, 3
2021/6/5, 51, 11, 44, 4, 1, 2
2021/6/6, 28, 30, 34, 9, 2, 2
2021/6/7, 55, 25, 47, 5, 2, 2
2021/6/8, 63, 16, 36, 6, 1, 2
2021/6/9, 44, 17, 35, 5, 1, 1
2021/6/10, 51, 16, 29, 6, 1, 2
2021/6/11, 35, 21, 37, 5, 2, 2
2021/6/12, 48, 15, 24, 3, 2, 3
2021/6/13, 43, 14, 25, 2, 1, 1
2021/6/14, 30, 17, 27, 2, 1, 3
2021/6/15, 32, 27, 34, 3, 1, 2
2021/6/16, 51, 30, 33, 2, 1, 2
2021/6/17, 53, 30, 39, 3, 1, 3
2021/6/18, 51, 37, 46, 5, 1, 3
2021/6/19, 72, 37, 44, 7, 1, 4
2021/6/20, 74, 39, 36, 9, 2, 5
2021/6/21, 71, 13, 36, 6, , 4
2021/6/22, 34, 18, 30, 8, , 4
2021/6/23, 35, 16, 29, 10, , 4
2021/6/24, 43, 20, 38, 6, 1, 4
2021/6/25, 51, 18, 29, 6, 1, 4
2021/6/26, 49, 25, 36, 5, 1, 4
2021/6/27, 58, 18, 24, 6, 1, 4
2021/6/28, 39, 21, 18, 9, 1, 4
2021/6/29, 48, 27, 23, 7, 1, 4
2021/6/30, 60, 24, 22, 3, , 3
2021/1/4, 92, 45, 32, 18, 3, 6
2021/1/5, 100, 34, 35, 11, 2, 5
2021/1/6, 77, 40, 28, 14, 2, 6
2021/1/7, 107, 28, 26, 13, 2, 4
2021/1/8, 97, 31, 37, 8, 2, 3
2021/1/9, 74, 39, 39, 10, 2, 3
2021/1/10, 80, 42, 35, 17, 2, 4
2021/1/11, 103, 38, 43, 14, 3, 4
2021/1/12, 87, 48, 51, 21, 3, 4
2021/1/13, 106, 49, 53, 23, 3, 4
2021/1/14, 99, 44, 45, 24, 4, 4
2021/1/15, 114, 61, 49, 17, 2, 4
2021/1/16, 130, 65, 44, 8, 2, 3
2021/1/17, 87, 63, 55, 8, 3, 4
2021/1/18, 105, 46, 45, 9, 2, 3
2021/1/19, 75, 44, 57, 11, 1, 3
2021/1/20, 82, 47, 57, 18, 2, 5
2021/1/21, 109, 37, 59, 15, 2, 4
2021/1/22, 103, 23, 37, 8, 2, 3
2021/1/23, 75, 36, 50, 5, 1, 5
2021/1/24, 105, 37, 67, 10, 2, 6
2021/1/25, 113, 29, 72, 16, 3, 6
2021/1/26, 128, 33, 58, 7, 2, 5
2021/1/27, 90, 34, 51, 12, 3, 5
2021/1/28, 117, 51, 51, 5, 1, 4
2021/1/29, 97, 45, 54, 7, 1, 2
2021/1/30, 71, 34, 47, 14, 2, 3
2021/1/31, 81, 30, 56, 15, 3, 4
2021/2/1, 113, 48, 56, 10, 1, 4
2021/2/2, 126, 46, 53, 5, 1, 2
2021/2/3, 72, 47, 50, 8, 1, 2
2021/2/4, 77, 42, 49, 6, 1, 2
2021/2/5, 82, 38, 50, 13, 2, 3
2021/2/6, 144, , 64, 6, 1, 5
2021/2/7, 140, 51, 54, 4, 1, 4
2021/2/8, 94, 29, 53, 3, 1, 3
2021/2/9, 61, 13, 37, 5, 1, 3
2021/2/10, 39, 3, 30, 4, 1, 2
2021/2/11, 33, 15, 37, 2, 1, 1
2021/2/12, 77, 16, 32, 4, 1, 1
2021/2/13, 59, 29, 49, 9, 1, 2
2021/2/14, 100, 16, 49, 6, 1, 2
2021/2/15, 87, 37, 48, 4, 1, 3
2021/2/16, 88, 43, 43, 3, 1, 4
2021/2/17, 109, 38, 46, 3, 1, 3
2021/2/18, 79, 27, 55, 5, 1, 4
2021/2/19, 60, 49, 68, 14, 3, 5
2021/2/20, 134, 33, 57, 14, 3, 5
2021/2/21, 118, 29, 40, 15, 2, 5
2021/2/22, 86, 36, 57, 10, 2, 5
2021/2/23, 104, 28, 46, 6, 1, 4
2021/2/24, 79, 36, 39, 13, 1, 4
2021/2/25, 94, 41, 58, 7, 1, 5
2021/2/26, 110, 12, 45, 5, 1, 4
2021/2/27, 44, 21, 45, 6, 1, 5
2021/2/28, 58, 30, 47, 17, 2, 7
2021/3/1, 118, 23, 32, 14, 1, 6
2021/3/2, 58, 40, 34, 8, 1, 4
2021/3/3, 65, 58, 22, 24, 2, 5
2021/3/4, 136, 39, 37, 20, 2, 5
2021/3/5, 112, 29, 32, 10, 1, 5
2021/3/6, 96, 17, 42, 6, 1, 2
2021/3/7, 55, 36, 52, 6, 1, 2
2021/3/8, 76, 44, 55, 8, 2, 2
2021/3/9, 89, 36, 50, 5, 1, 2
2021/3/10, 72, 37, 62, 7, 1, 3
2021/3/11, 84, 45, 71, 8, 2, 4
2021/3/12, 114, 34, 70, 4, 1, 5
2021/3/13, 79, 34, 67, 5, 1, 3
2021/3/14, 76, 41, 67, 9, 1, 2
2021/3/15, 94, 44, 53, 19, 3, 3
2021/3/16, 129, 35, 50, 9, 2, 3
2021/3/17, 109, 32, 45, 7, 2, 3
2021/3/18, 81, 29, 37, 6, 1, 2
2021/3/19, 80, 23, 36, 6, 1, 3
2021/3/20, 72, 26, 30, 7, 1, 4
2021/3/21, 62, 78, 40, 7, 2, 5
2021/3/22, 119, 55, 44, 10, 2, 4
2021/3/23, 93, 32, 46, 11, 2, 5
2021/3/24, 92, 34, 62, 10, 1, 5
2021/3/25, 86, 25, 61, 7, 1, 4
2021/3/26, 59, 42, 46, 14, 2, 5
2021/3/27, 116, 46, 61, 17, 2, 7
