date, pm25, pm10, o3, no2, so2, co
2015/9/9, 69, 42, 43, 9, 4, 4
2015/9/10, 77, 39, 46, 10, 3, 4
2015/9/11, 78, 43, 45, 13, 5, 5
2015/9/12, 84, 55, 40, 12, 4, 6
2015/9/13, 114, 48, 39, 12, 2, 6
2015/9/14, 91, 42, 43, 12, 3, 5
2015/9/15, 82, 40, 40, 12, 4, 5
2015/9/16, 78, 42, 48, 12, 3, 5
2015/9/17, 91, 45, 50, 10, 5, 4
2015/9/18, 88, 52, 53, 10, 4, 5
2015/9/19, 113, 47, 40, 11, 3, 5
2015/9/20, 108, 52, 36, 18, 3, 6
2015/9/21, 119, 44, 39, 14, 5, 6
2015/9/22, 94, 47, 37, 12, 4, 5
2015/9/23, 104, 58, 40, 15, 9, 7
2015/9/24, 123, 43, 48, 8, 4, 6
2015/9/25, 102, 44, 44, 12, 4, 5
2015/9/26, 94, 45, 44, 10, 3, 5
2015/9/27, 91, 53, 24, 20, 9, 6
2015/9/28, 110, 28, 27, 6, 1, 5
2015/9/29, 58, 35, 26, 23, 4, 7
2015/9/30, 89, , 21, , , 
2015/4/1, 82, 38, 26, 8, 5, 3
2015/4/2, 78, 36, 25, 5, 3, 3
2015/4/3, 76, 39, 24, 7, 3, 3
2015/4/4, 78, 38, 27, 9, 6, 3
2015/4/5, 84, 41, 25, 12, 10, 4
2015/4/6, 90, 38, 29, 7, 2, 6
2015/4/7, 78, 29, 29, 10, 2, 6
2015/4/8, 59, 42, 30, 13, 4, 5
2015/4/9, 86, 40, 29, 15, 3, 6
2015/4/10, 87, 41, 28, 16, 2, 6
2015/4/11, 97, 51, 46, 15, 9, 7
2015/4/12, 111, 68, 57, 17, 11, 7
2015/4/13, 132, 56, 53, 17, 12, 6
2015/4/14, 91, 64, 47, 21, 13, 7
2015/4/15, 118, 56, 43, 24, 14, 6
2015/4/16, 98, 50, 39, 22, 5, 5
2015/4/17, 102, 55, 31, 17, 7, 5
2015/4/18, 118, 41, 26, 8, 3, 4
2015/4/19, 79, 39, 21, 12, 3, 4
2015/4/20, 86, 34, 28, 11, 4, 7
2015/4/21, 73, 57, 46, 8, 7, 6
2015/4/22, 97, 64, 49, 17, 9, 6
2015/4/23, 112, 64, 51, 22, 15, 7
2015/4/24, 113, 47, 45, 9, 4, 4
2015/4/25, 67, 48, 53, 11, 4, 4
2015/4/26, 80, 44, 44, 18, 8, 5
2015/4/27, 83, 47, 34, 15, 6, 5
2015/4/28, 97, 45, 37, 19, 9, 6
2015/4/29, 110, 65, 47, 23, 7, 8
2015/4/30, 142, 57, 41, 12, 6, 7
2015/5/1, 129, 53, 40, 12, 6, 6
2015/5/2, 114, 38, 33, 17, 8, 6
2015/5/3, 91, 46, 40, 10, 3, 6
2015/5/4, 99, 48, 40, 10, 3, 6
2015/5/5, 108, 68, 39, 21, 9, 7
2015/5/6, 145, 75, 46, 18, 11, 8
2015/5/7, 154, 47, 48, 7, 5, 6
2015/5/8, 121, 36, 41, 14, 4, 5
2015/5/9, 89, 15, 38, 7, 3, 6
2015/5/10, 77, 57, 45, 14, 12, 6
2015/5/11, 136, 44, 48, 12, 5, 5
2015/5/12, 95, 50, 55, 14, 10, 6
2015/5/13, 113, 53, 47, 12, 9, 6
2015/5/14, 113, 36, 33, 10, 6, 5
2015/5/15, 76, 36, 29, 10, 4, 5
2015/5/16, 76, 41, 30, 16, 6, 5
2015/5/17, 96, 29, 25, 9, 3, 5
2015/5/18, 73, 31, 24, 8, 3, 5
2015/5/19, 71, 36, 28, 16, 7, 6
2015/5/20, 92, 34, 37, 9, 1, 6
2015/5/21, 85, 34, 36, 14, 3, 7
2015/5/22, 78, 46, 27, 22, 3, 9
2015/5/23, 122, 45, 28, 12, 2, 10
2015/5/24, 131, 59, 40, 11, 4, 8
2015/5/25, 149, 66, 33, 19, 4, 8
2015/5/26, 160, 65, 27, 16, 8, 6
2015/5/27, 170, 61, 26, 14, 7, 4
2015/5/28, 145, 53, 30, 14, 11, 5
2015/5/29, 126, 47, 32, 11, 4, 4
2015/5/30, 109, 40, 34, 11, 6, 4
2015/5/31, 103, 36, 30, 9, 3, 4
2015/6/1, 96, 37, 27, 7, 3, 3
2015/6/2, 83, 42, 22, 9, 5, 3
2015/6/3, 83, 63, 29, 11, 3, 4
2015/6/4, 104, 64, 34, 11, 4, 4
2015/6/5, 139, 52, 36, 14, 3, 5
2015/6/6, 141, 53, 44, 8, 4, 5
2015/6/7, 135, 39, 34, 8, 3, 3
2015/6/8, 86, 37, 33, 9, 4, 2
2015/6/9, 75, 36, 35, 10, 5, 1
2015/6/10, 74, 46, 37, 11, 6, 5
2015/6/11, 97, 45, 43, 16, 8, 5
2015/6/12, 100, 51, 37, 15, 8, 5
2015/6/13, 104, 32, 25, 11, 4, 4
2015/6/14, 74, 42, 28, 11, 6, 4
2015/6/15, 92, 43, 35, 11, 5, 4
2015/6/16, 87, 45, 41, 10, 5, 4
2015/6/17, 102, 54, 42, 12, 5, 4
2015/6/18, 113, 55, 43, 14, 8, 4
2015/6/19, 114, 41, 40, 7, 3, 4
2015/6/20, 94, 37, 38, 8, 2, 4
2015/6/21, 93, 30, 32, 7, 2, 4
2015/6/22, 78, 23, 28, 10, 4, 4
2015/6/23, 57, 25, 26, 9, 3, 4
2015/6/24, 54, 35, 27, 9, 3, 4
2015/6/25, 67, 33, 30, 7, 4, 4
2015/6/26, 67, 38, 32, 7, 3, 4
2015/6/27, 73, 44, 39, 8, 4, 4
2015/6/28, 95, 51, 41, 10, 5, 4
2015/6/29, 106, 50, 40, 9, 5, 4
2015/6/30, 106, 50, 38, 11, 5, 4
2015/1/1, 149, 52, , 10, 7, 4
2015/1/2, 97, 52, , 17, 11, 4
2015/1/3, 103, 70, 38, 30, 23, 6
2015/1/4, 145, 92, 30, 56, 24, 9
2015/1/5, 172, , 16, , , 6
2015/1/7, 107, 52, 37, 13, 9, 8
2015/1/8, 113, 55, 41, 12, 9, 7
2015/1/9, 126, 61, 44, 24, 13, 8
2015/1/10, 129, 57, 34, 21, 9, 7
2015/1/11, 126, 42, 36, 9, 4, 5
2015/1/12, 86, 22, 32, 21, 6, 3
2015/1/13, 62, 22, 26, 19, 11, 3
2015/1/14, 61, 29, 32, 12, 4, 3
2015/1/15, 69, 60, , 21, 16, 5
2015/1/16, 125, 73, 35, 18, 8, 6
2015/1/17, 151, 72, 34, 19, 11, 7
2015/1/18, 152, 90, 43, 26, 10, 8
2015/1/19, 159, 76, 41, 20, 12, 6
2015/1/20, 134, 89, 47, 30, 21, 9
2015/1/21, 163, 65, 45, 26, 13, 7
2015/1/22, 144, 63, 50, 13, 9, 7
2015/1/23, 146, 74, 45, 30, 20, 8
2015/1/24, 158, 66, 36, 32, 16, 7
2015/1/25, 158, 68, 27, 22, 19, 7
2015/1/26, 160, 67, 28, 17, 7, 7
2015/1/27, 152, 35, 28, 10, 4, 5
2015/1/28, 79, 21, 35, 8, 2, 5
2015/1/29, 57, 36, 27, 20, 7, 7
2015/1/30, 80, 42, 24, 16, 6, 8
2015/1/31, 98, 33, 29, 7, 3, 7
2015/2/1, 84, 46, 33, 16, 8, 8
2015/2/2, 101, 37, 32, 12, 7, 8
2015/2/3, 84, 34, 30, 12, 4, 9
2015/2/4, 82, 38, 28, 16, 5, 11
2015/2/5, 94, 52, 42, 5, 6, 9
2015/2/6, 131, 53, 37, 18, 12, 9
2015/2/7, 121, 53, 42, 10, 6, 10
2015/2/8, 122, 47, 40, 6, 6, 9
2015/2/9, 105, 32, 34, 11, 4, 7
2015/2/10, 75, 44, 36, 20, 10, 6
2015/2/11, 102, 62, 44, 28, 11, 9
2015/2/12, 142, 54, 46, 26, 13, 9
2015/2/13, 107, 59, 48, 24, 10, 10
2015/2/14, 125, 74, 35, 26, 15, 13
2015/2/15, 158, 53, 40, 14, 6, 13
2015/2/16, 125, 44, 30, 14, 5, 12
2015/2/17, 113, , 26, , , 
2015/2/19, 146, , 35, , , 
2015/2/21, 105, 37, 28, 13, 3, 13
2015/2/22, 91, 23, 28, 5, 2, 14
2015/2/23, 65, 16, 32, 6, 2, 14
2015/2/24, 46, 16, 31, 11, 2, 12
2015/2/25, 47, 25, 30, 10, 5, 10
2015/2/26, 65, 24, 31, 7, 2, 7
2015/2/27, 64, 16, 37, 3, 1, 5
2015/2/28, 50, 32, 31, 6, 1, 5
2015/3/1, 81, 46, 34, 5, 3, 5
2015/3/2, 101, 72, 40, 14, 8, 8
2015/3/3, 152, 38, 31, 8, 1, 6
2015/3/4, 86, 26, 27, 15, , 5
2015/3/5, 63, 34, 24, 14, 2, 6
2015/3/6, 78, 37, 28, 11, 3, 6
2015/3/7, 95, 44, 30, 9, 4, 5
2015/3/8, 100, 53, 37, 18, 7, 7
2015/3/9, 110, 50, 37, 7, 2, 5
2015/3/10, 111, 26, 35, 12, 1, 5
2015/3/11, 74, 35, 35, 12, 4, 6
2015/3/12, 87, 53, 43, 15, 7, 6
2015/3/13, 115, 52, 42, 18, 9, 7
2015/3/14, 124, 50, 38, 22, 11, 7
2015/3/15, 128, 54, 33, 13, 8, 7
2015/3/16, 132, 25, 32, 12, 5, 7
2015/3/17, 82, 46, 27, 16, 9, 6
2015/3/18, 113, 45, 30, 16, 5, 5
2015/3/19, 109, 41, 37, 12, 4, 6
2015/3/20, 96, 46, 35, 9, 4, 6
2015/3/21, 101, 69, 42, 8, 7, 7
2015/3/22, 125, 73, 44, 7, 5, 5
2015/3/23, 123, 33, 40, 5, 1, 7
2015/3/24, 68, 39, 35, 6, 1, 6
2015/3/25, 65, 36, 33, 21, 5, 7
2015/3/26, 87, 37, 32, 14, 6, 5
2015/3/27, 99, 39, 44, 5, 4, 3
2015/3/28, 88, 55, 47, 19, 9, 4
2015/3/29, 119, 52, 41, 20, 15, 4
2015/3/30, 110, 52, 29, 26, 7, 5
2015/3/31, 109, 37, 28, 11, 4, 3
2014/10/1, 81, 48, , 7, 7, 6
2014/10/2, 100, 49, , 11, 6, 6
2014/10/3, 106, 58, , 6, 5, 5
2014/10/4, 122, 41, , 6, 4, 4
2014/10/5, 80, 60, , 8, 6, 5
2014/10/6, 123, 55, , 5, 4, 6
2014/10/7, 123, 35, , 7, 3, 4
2014/10/8, 69, 26, , 7, 2, 3
2014/10/9, 60, 35, , 7, 3, 4
2014/10/10, 72, 25, , 6, 2, 3
2014/10/11, 62, 52, , 18, 12, 5
2014/10/12, 111, 52, , 9, 5, 5
2014/10/13, 121, 58, , 6, 6, 6
2014/10/14, 132, 65, , 6, 7, 8
2014/10/15, 149, 70, , 7, 9, 7
2014/10/16, 155, 55, , 7, 6, 6
2014/10/17, 125, 60, , 9, 6, 6
2014/10/18, 129, 54, , 11, 8, 6
2014/10/19, 104, 55, , 15, 13, 6
2014/10/20, 116, 48, , 13, 11, 5
2014/10/21, 116, 48, , 20, 8, 7
2014/10/22, 118, 38, , 6, 5, 5
2014/10/23, 85, 29, , 7, 4, 4
2014/10/24, 70, 32, , 12, 5, 5
2014/10/25, 74, 58, , 21, 20, 7
2014/10/26, 125, 64, , 19, 11, 7
2014/10/27, 138, 42, , 6, 3, 3
2014/10/28, 91, 36, , 9, 5, 4
2014/10/29, 77, 44, , 16, 11, 5
2014/10/30, 96, 40, , 13, 10, 5
2014/10/31, 92, 38, , 13, 9, 4
2014/11/1, 87, 40, , 13, 7, 7
2014/11/2, 85, 49, , 7, 8, 7
2014/11/3, 115, 39, , 7, 5, 4
2014/11/4, 84, 29, , 9, 5, 3
2014/11/5, 66, 46, , 12, 10, 5
2014/11/6, 99, 55, , 10, 8, 5
2014/11/7, 126, 48, , 21, 9, 6
2014/11/8, 112, 43, , 16, 8, 7
2014/11/9, 98, 34, , 9, 4, 5
2014/11/10, 77, 46, , 7, 6, 6
2014/11/11, 99, 53, , 17, 8, 8
2014/11/12, 125, 53, , 8, 5, 7
2014/11/13, 132, 52, , 8, 5, 6
2014/11/14, 121, 24, , 8, 2, 4
2014/11/15, 55, 31, , 16, 7, 5
2014/11/16, 68, 36, , 12, 5, 5
2014/11/17, 82, 55, , 9, 7, 5
2014/11/18, 124, 36, , 8, 3, 3
2014/11/19, 78, 45, , 15, 10, 4
2014/11/20, 97, 53, , 21, 18, 6
2014/11/21, 115, 55, , 24, 14, 11
2014/11/22, 115, 55, , 21, 16, 16
2014/11/23, 116, 51, , 22, 18, 10
2014/11/24, 113, 65, , 20, 13, 6
2014/11/25, 152, 46, , 9, 6, 6
2014/11/26, 111, 46, , 20, 6, 7
2014/11/27, 103, 63, , 27, 12, 9
2014/11/28, 155, 50, , 20, 7, 9
2014/11/29, 121, 50, , 22, 13, 9
2014/11/30, 120, 29, , 13, 4, 8
2014/12/1, 72, 66, , 9, 9, 6
2014/12/2, 152, 60, , 19, 13, 5
2014/12/3, 140, 18, , 11, 2, 4
2014/12/4, 53, 29, , 8, 4, 2
2014/12/5, 73, 39, , 9, 5, 2
2014/12/6, 86, 38, , 13, 5, 2
2014/12/7, 82, 48, , 15, 7, 3
2014/12/8, 101, 40, , 7, 3, 4
2014/12/9, 99, 36, , 16, 5, 4
2014/12/10, 86, 58, , 20, 9, 6
2014/12/11, 124, 59, , 19, 8, 6
2014/12/12, 119, 82, , 11, 8, 5
2014/12/13, 148, 64, , 14, 7, 11
2014/12/14, 109, 77, , 33, 22, 10
2014/12/15, 148, 61, , 21, 11, 6
2014/12/16, 126, 53, , 8, 8, 4
2014/12/17, 99, 42, , 10, 5, 3
2014/12/18, 74, 58, , 25, 14, 7
2014/12/19, 133, 47, , 15, 8, 5
2014/12/20, 106, 58, , 15, 12, 5
2014/12/21, 125, 63, , 10, 10, 6
2014/12/22, 137, 70, , 27, 24, 7
2014/12/23, 142, 71, , 26, 21, 8
2014/12/24, 150, 66, , 25, 9, 6
2014/12/25, 142, 54, , 13, 5, 4
2014/12/26, 121, 36, , 17, 3, 4
2014/12/27, 89, 49, , 19, 8, 4
2014/12/28, 111, , , , , 
2014/7/1, 54, 34, , 9, 5, 4
2014/7/2, 64, 51, , 13, 9, 5
2014/7/3, 97, 46, , 15, 8, 5
2014/7/4, 84, 33, , 12, 7, 5
2014/7/5, 66, 55, , 16, 18, 7
2014/7/6, 100, 63, , 16, 15, 7
2014/7/7, 117, 61, , 17, 18, 7
2014/7/8, 114, 60, , 13, 12, 7
2014/7/9, 123, 33, , 10, 8, 5
2014/7/10, 67, 28, , 8, 4, 5
2014/7/11, 52, 32, , 8, 5, 5
2014/7/12, 55, 32, , 10, 6, 5
2014/7/13, 63, 38, , 10, 7, 6
2014/7/14, 71, 42, , 13, 10, 6
2014/7/15, 74, 37, , 14, 9, 6
2014/7/16, 77, 37, , 11, 9, 6
2014/7/17, 81, 33, , 10, 6, 6
2014/7/18, 61, 26, , 8, 3, 6
2014/7/19, 59, 37, , 9, 3, 7
2014/7/20, 72, 39, , 9, 3, 6
2014/7/21, 61, 30, , 9, 3, 5
2014/7/22, 40, 23, , 7, 3, 3
2014/7/23, 47, 18, , 10, 4, 4
2014/7/24, 48, 24, , 8, 5, 4
2014/7/25, 54, 17, , 6, 4, 4
2014/7/26, 35, 44, , 14, 13, 5
2014/7/27, 88, 44, , 13, 9, 5
2014/7/28, 80, 34, , 8, 5, 4
2014/7/29, 63, 39, , 11, 6, 5
2014/7/30, 70, 55, , 16, 12, 6
2014/7/31, 102, 56, , 19, 18, 7
2014/8/1, 124, 58, , 14, 12, 6
2014/8/2, 121, 55, , 15, 11, 6
2014/8/3, 119, 48, , 16, 18, 6
2014/8/4, 114, 27, , 6, 3, 4
2014/8/5, 48, 25, , 10, 8, 4
2014/8/6, 59, 44, , 11, 9, 5
2014/8/7, 91, 67, , 18, 20, 7
2014/8/8, 134, 62, , 17, 17, 8
2014/8/9, 129, 57, , 18, 14, 7
2014/8/10, 125, 63, , 21, 15, 9
2014/8/11, 131, 81, , 22, 16, 9
2014/8/12, 162, 33, , 10, 6, 7
2014/8/13, 78, 28, , 7, 5, 6
2014/8/14, 56, 49, , 12, 13, 7
2014/8/15, 97, 66, , 12, 10, 7
2014/8/16, 133, 70, , 8, 8, 7
2014/8/17, 155, 44, , 9, 7, 6
2014/8/18, 90, 18, , 5, 2, 6
2014/8/19, 40, 21, , 7, 5, 7
2014/8/20, 57, 38, , 12, 9, 8
2014/8/21, 81, 52, , 14, 16, 8
2014/8/22, 99, 46, , 11, 10, 5
2014/8/23, 89, 35, , 9, 8, 5
2014/8/24, 67, 39, , 12, 9, 5
2014/8/25, 82, 41, , 14, 10, 5
2014/8/26, 88, 32, , 13, 7, 5
2014/8/27, 56, 48, , 16, 15, 5
2014/8/28, 85, 34, , 12, 8, 5
2014/8/29, 72, 53, , 16, 13, 6
2014/8/30, 110, 45, , 12, 13, 6
2014/8/31, 99, 35, , 11, 10, 5
2014/9/1, 70, 49, , 14, 11, 6
2014/9/2, 95, 63, , 17, 21, 8
2014/9/3, 134, 53, , 11, 5, 7
2014/9/4, 110, 62, , 8, 6, 8
2014/9/5, 139, 46, , 8, 4, 6
2014/9/6, 95, 44, , 11, 7, 6
2014/9/7, 88, 37, , 10, 8, 6
2014/9/8, 81, 39, , 9, 9, 6
2014/9/9, 81, 47, , 11, 8, 6
2014/9/10, 94, 25, , 11, 7, 5
2014/9/11, 65, 54, , 15, 9, 8
2014/9/12, 119, 25, , 10, 6, 6
2014/9/13, 49, 59, , 15, 8, 8
2014/9/14, 104, 45, , 8, 2, 7
2014/9/15, 68, 36, , 9, 3, 6
2014/9/16, 61, 37, , 5, 4, 4
2014/9/17, 72, 54, , 14, 12, 5
2014/9/18, 102, 34, , 8, 4, 5
2014/9/19, 52, 35, , 8, 3, 5
2014/9/20, 62, 14, , 8, 1, 5
2014/9/21, 29, 24, , 9, 7, 5
2014/9/22, 46, 53, , 13, 15, 6
2014/9/23, 110, 29, , 7, 6, 5
2014/9/24, 69, 35, , 11, 9, 4
2014/9/25, 73, 43, , 7, 5, 4
2014/9/26, 89, 43, , 6, 6, 4
2014/9/27, 105, 40, , 6, 5, 5
2014/9/28, 96, 47, , 9, 10, 5
2014/9/29, 111, 61, , 10, 15, 6
2014/9/30, 127, 37, , 8, 5, 5
2014/4/1, 92, 48, , 22, 8, 7
2014/4/2, 107, 57, , 22, 12, 7
2014/4/3, 119, 53, , 12, 6, 5
2014/4/4, 102, 71, , 19, 11, 6
2014/4/5, 126, 60, , 12, 6, 5
2014/4/6, 104, 33, , 15, 5, 5
2014/4/7, 82, 70, , 26, 14, 8
2014/4/8, 142, 55, , 14, 8, 6
2014/4/9, 123, 56, , 14, 8, 6
2014/4/10, 121, 57, , 23, 14, 6
2014/4/11, 109, 54, , 19, 11, 6
2014/4/12, 101, 45, , 22, 12, 6
2014/4/13, 85, 53, , 9, 5, 6
2014/4/14, 101, 44, , 8, 4, 6
2014/4/15, 82, 60, , 17, 18, 7
2014/4/16, 119, 36, , 14, 9, 7
2014/4/17, 64, 41, , 21, 13, 7
2014/4/18, 76, 39, , 14, 6, 8
2014/4/19, 89, 48, , 14, 5, 8
2014/4/20, 91, 39, , 10, 6, 8
2014/4/21, 67, 44, , 15, 8, 8
2014/4/22, 94, 55, , 13, 5, 8
2014/4/23, 97, 44, , 13, 7, 10
2014/4/24, 90, 53, , 16, 10, 11
2014/4/25, 119, 50, , 31, 14, 12
2014/4/26, 124, 66, , 23, 15, 13
2014/4/27, 149, 41, , 13, 8, 10
2014/4/28, 105, 45, , 10, 7, 7
2014/4/29, 104, 48, , 19, 7, 8
2014/4/30, 128, 33, , 23, 6, 7
2014/5/1, 96, 41, , 20, 13, 10
2014/5/2, 113, 39, , 18, 10, 9
2014/5/3, 107, 39, , 14, 7, 7
2014/5/4, 108, 27, , 13, 4, 7
2014/5/5, 70, 21, , 7, 3, 5
2014/5/6, 69, 34, , 20, 10, 7
2014/5/7, 105, 54, , 19, 16, 10
2014/5/8, 145, 43, , 19, 3, 8
2014/5/9, 105, 56, , 15, 7, 6
2014/5/10, 117, 50, , 21, 6, 6
2014/5/11, 102, 30, , 22, 9, 5
2014/5/12, 72, 39, , 14, 4, 7
2014/5/13, 84, 50, , 17, 6, 5
2014/5/14, 94, 36, , 13, 6, 4
2014/5/15, 78, 74, , 16, 7, 9
2014/5/16, 165, 75, , 14, 5, 7
2014/5/17, 161, 48, , 22, 8, 5
2014/5/18, 115, 42, , 23, 8, 4
2014/5/19, 96, 49, , 21, 9, 4
2014/5/20, 111, 52, , 11, 3, 5
2014/5/21, 124, 83, , 15, 6, 7
2014/5/22, 155, 22, , 15, 1, 5
2014/5/23, 64, 49, , 13, 7, 6
2014/5/24, 108, 42, , 12, 8, 3
2014/5/25, 103, 53, , 16, 12, 4
2014/5/26, 117, 70, , 16, 10, 7
2014/5/27, 156, 83, , 20, 12, 6
2014/5/28, 166, 73, , 19, 16, 6
2014/5/29, 159, 86, , 12, 10, 6
2014/5/30, 164, 40, , 8, 3, 4
2014/5/31, 99, 55, , 7, 4, 3
2014/6/1, 134, 42, , 15, 11, 2
2014/6/2, 99, 38, , 11, 8, 3
2014/6/3, 75, 56, , 11, 8, 5
2014/6/4, 131, 67, , 14, 9, 4
2014/6/5, 151, 37, , 11, 3, 4
2014/6/6, 93, 16, , 13, 4, 3
2014/6/7, 48, 40, , 11, 4, 5
2014/6/8, 88, 49, , 9, 3, 5
2014/6/9, 107, 53, , 11, 7, 5
2014/6/10, 107, 51, , 9, 5, 5
2014/6/11, 89, 63, , 11, 6, 3
2014/6/12, 113, 67, , 11, 5, 7
2014/6/13, 134, 71, , 12, 6, 6
2014/6/14, 144, 39, , 11, 6, 4
2014/6/15, 80, 37, , 6, 3, 4
2014/6/16, 83, 40, , 9, 8, 4
2014/6/17, 94, 32, , 12, 5, 4
2014/6/18, 65, 38, , 9, 7, 3
2014/6/19, 73, 35, , 9, 7, 4
2014/6/20, 70, 27, , 6, 3, 4
2014/6/21, 60, 27, , 7, 3, 4
2014/6/22, 49, 25, , 7, 3, 4
2014/6/23, 50, 29, , 9, 2, 4
2014/6/24, 49, 30, , 8, 3, 5
2014/6/25, 56, 23, , 8, 8, 5
2014/6/26, 49, 43, , 9, 8, 5
2014/6/27, 81, 45, , 12, 9, 5
2014/6/28, 88, 34, , 9, 4, 6
2014/6/29, 77, 21, , 7, 3, 5
2014/6/30, 44, 28, , 9, 6, 5
2014/1/1, 149, 73, , 39, 27, 9
2014/1/2, 153, 87, , 46, 28, 11
2014/1/3, 175, 82, , 37, 24, 12
2014/1/4, 178, 72, , 16, 24, 11
2014/1/5, 168, 53, , 16, 15, 8
2014/1/6, 134, 55, , 28, 20, 6
2014/1/7, 120, 67, , 32, 23, 7
2014/1/8, 147, 34, , 12, 5, 5
2014/1/9, 65, 34, , 15, 6, 4
2014/1/10, 83, 38, , 17, 10, 4
2014/1/11, 96, 41, , 20, 12, 4
2014/1/12, 99, 31, , 16, 5, 5
2014/1/13, 84, 26, , 13, 4, 5
2014/1/14, 72, 44, , 9, 5, 4
2014/1/15, 100, 29, , 16, 11, 3
2014/1/16, 78, 40, , 21, 19, 5
2014/1/17, 109, 49, , 18, 11, 5
2014/1/18, 121, 55, , 8, 11, 6
2014/1/19, 138, 59, , 20, 19, 6
2014/1/20, 153, 59, , 11, 12, 6
2014/1/21, 131, 42, , 9, 9, 4
2014/1/22, 103, 38, , 17, 16, 3
2014/1/23, 103, 38, , 23, 16, 3
2014/1/24, 104, 36, , 31, 14, 3
2014/1/25, 100, 71, , 25, 14, 5
2014/1/26, 161, 22, , 11, 3, 1
2014/1/27, 58, 29, , 20, 15, 2
2014/1/28, 83, 33, , 21, 16, 3
2014/1/29, 92, 44, , 21, 13, 4
2014/1/30, 102, 81, , 21, 19, 6
2014/1/31, 177, 39, , 15, 7, 4
2014/2/1, 110, 25, , 20, 8, 4
2014/2/2, 75, 39, , 15, 7, 5
2014/2/3, 108, 22, , 7, 2, 5
2014/2/4, 61, 9, , 15, 2, 4
2014/2/5, 22, 12, , 13, 5, 5
2014/2/6, 32, 12, , 11, 2, 4
2014/2/7, 45, 10, , 7, 1, 4
2014/2/8, 32, 5, , 12, , 5
2014/2/9, 21, 12, , 11, 3, 7
2014/2/10, 43, 25, , 6, 3, 5
2014/2/11, 82, 22, , 9, 3, 4
2014/2/12, 73, 22, , 20, 3, 5
2014/2/13, 78, 11, , 13, 6, 4
2014/2/14, 42, 23, , 11, 4, 4
2014/2/15, 76, 27, , 19, 11, 4
2014/2/16, 92, 30, , 22, 15, 5
2014/2/17, 99, 11, , 12, 3, 4
2014/2/18, 41, 5, , 14, 3, 6
2014/2/19, 19, 12, , 9, 4, 4
2014/2/20, 42, 22, , 6, 4, 4
2014/2/21, 76, 29, , 15, 13, 4
2014/2/22, 86, 28, , 16, 10, 4
2014/2/23, 78, 33, , 18, 14, 5
2014/2/24, 92, 41, , 10, 7, 4
2014/2/25, 97, 61, , 41, 14, 6
2014/2/26, 133, 41, , 11, 6, 5
2014/2/27, 71, 39, , 17, 6, 5
2014/2/28, 73, 41, , 28, 14, 5
2014/3/1, 73, 22, , 10, 3, 5
2014/3/2, 45, 43, , 13, 6, 5
2014/3/3, 64, 52, , 24, 14, 5
2014/3/4, 81, 49, , 10, 6, 4
2014/3/5, 83, 43, , 12, 4, 3
2014/3/6, 67, 16, , 11, 1, 4
2014/3/7, 33, 25, , 16, 2, 5
2014/3/8, 47, 41, , 11, 7, 6
2014/3/9, 78, 46, , 13, 5, 4
2014/3/10, 77, 59, , 28, 13, 7
2014/3/11, 131, 70, , 32, 12, 10
2014/3/12, 146, 69, , 15, 9, 13
2014/3/13, 133, 69, , 9, 9, 7
2014/3/14, 146, 65, , 25, 13, 5
2014/3/15, 108, 73, , 28, 12, 8
2014/3/16, 150, 67, , 27, 21, 9
2014/3/17, 136, 69, , 30, 25, 8
2014/3/18, 134, 54, , 20, 13, 7
2014/3/19, 109, 51, , 15, 5, 8
2014/3/20, 85, 62, , 9, 6, 7
2014/3/21, 116, 53, , 7, 4, 3
2014/3/22, 97, 58, , 20, 11, 4
2014/3/23, 102, 54, , 22, 16, 5
2014/3/24, 108, 73, , 22, 12, 7
2014/3/25, 135, 71, , 34, 21, 8
2014/3/26, 130, 60, , 21, 11, 7
2014/3/27, 127, 53, , 14, 6, 8
2014/3/28, 131, 44, , 16, 5, 7
2014/3/29, 84, 57, , 22, 11, 8
2014/3/30, 101, 76, , 16, 6, 8
2014/3/31, 150, 42, , 7, 5, 7
2025/7/11, , 20, , 5, , 4
2024/12/31, , 52, , 6, 1, 5
2024/1/29, , 47, 25, 6, 1, 8
2023/11/12, , 32, 28, 5, 1, 3
2023/7/28, , 21, 32, 2, 9, 6
2021/8/19, , 22, 21, 4, 3, 3
2020/3/31, , 29, 44, 7, 2, 4
2019/12/31, , 23, 35, 5, 2, 4
2018/12/31, , 16, 23, 7, 2, 4
2018/7/4, , 29, 30, 12, 5, 4
2017/12/30, , 64, 33, 12, 3, 7
2017/9/10, , 44, 33, 9, 4, 5
2017/1/1, , 71, 31, 30, 16, 8
2016/7/31, , 35, 37, 5, 1, 3
2016/1/3, , 77, 46, 23, 14, 5
2015/10/1, , 48, 35, 12, 2, 8
2014/12/31, , 79, , 10, 10, 7
2015/1/6, , 48, 26, 19, 7, 8
2015/2/18, , 66, 38, 1, 7, 11
2015/2/20, , 44, 16, 27, 6, 12
2013/12/31, , 68, , 36, 23, 10
